"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"358","Newfoundland and Labrador","CAN_NL","28-Jun-21","H7_Vaccination policy",5,"G",5,"G","On 28 June 2021, the government of Newfoundland and Labrador (NL) is reporting that, as of 27 June, 379,993 residents (73% of NL’s total population and 79% of the population aged 12+ eligible for vaccination) had received at least one dose of an approved COVID-19 vaccine -- Pfizer, Moderna, AstraZeneca (AZ no longer used as first dose.) 80,387 (15% of total population) are fully vaccinated after receiving both required doses. NL, like other Canadian jurisdictions, had been focussing on 1st doses and has now moved on to broader delivery of 2nd doses. Vaccines initially went to 3 groups: A- Key workers (health, emergency response, transport sectors, those returning from jobs in other provinces), B- Clinically vulnerable groups (indigenous communities, at-risk health conditions, pregnant mother-to-be), C- Elderly groups (long-term care residents, senior citizens living in the community). Appointments can now be booked by any resident aged 12 and up. (Health Canada has approved the Pfizer vaccine for children aged 12 and up.) See province of NL website, archived: https://web.archive.org/web/20210628170832/https://www.gov.nl.ca/covid-19/vaccine/gettheshot/"
"359","Nova Scotia","CAN_NS","28-Jun-21","H7_Vaccination policy",5,"G",5,"G","(A, B, C: Pfizer, Moderna, AstraZeneca)    As of June 28, 2021, Nova Scotians who received their first dose of COVID-19 vaccine on or before May 30 and are scheduled to receive their second dose on or before Sept. 12 can now reschedule their appointments for earlier dates. Source: https://archive.fo/DBWBa"
"360","Northwest Territories","CAN_NT","28-Jun-21","H7_Vaccination policy",5,"G",5,"G","(Moderna, Pfizer): Pfizer vaccination clinics continue to administer doses for 12-17 year olds in various towns and communities.  Moderna vaccination also remains widely available for all residents over 18+within Northwest Territories.  Second doses of Pfizer-BioNTech: Recommended be given 3 to 16 weeks apart for 12 years of age and older.  Second doses of Moderna: Recommended be given 4 to 16 weeks apart for 18 years of age and older.    https://web.archive.org/web/20210705223117/https://www.nthssa.ca/en/services/coronavirus-disease-covid-19-updates/covid-vaccine  https://web.archive.org/web/20210705223314/https://www.nthssa.ca/en/services/coronavirus-disease-covid-19-updates/second-doses"
"361","Alberta","CAN_AB","01-Jul-21","H7_Vaccination policy",5,"G",5,"G","As of July 1, Pfizer vaccines are being offered to those aged 12+, Moderna to those 18+, and some AstraZeneca is being offered to those who had AZ for their first dose or for those who cannot receive an mRNA vaccine.  https://web.archive.org/web/20210703202854/https://www.alberta.ca/covid19-vaccine.aspx  "
"362","British Columbia","CAN_BC","01-Jul-21","H7_Vaccination policy",NA,NA,5,"G","(A,B,C: Pfizer, Moderna, AstraZeneca)    As of July 1, 2021, anyone in BC over the age of 12 is eligible to receive a vaccine. Source: https://archive.fo/rHzgI"
"363","New Brunswick","CAN_NB","05-Jul-21","H7_Vaccination policy",5,"G",5,"G","On 5 july 2021, the province of New Brunswick (NB) reported that 543,297 New Brunswickers (69% of provincial total population and 78% of vaccine-eligible population aged 12+) have received at least one dose of an approved COVID-19 vaccine -- Pfizer, Moderna and AstraZeneca (AZ now recommended only as 2nd doses for those aged 55+ who received AZ as 1st dose). 279,688 NBers (36% of total pop. and 40% of vax-eligible) are fully vaccinated having received both required doses. NB, like other Canadian jurisdictions, focussed on delivering first doses with a longer interval before the second dose, but has now moved ahead with 2nd doses. 3 groups were the initial focus: A- Key workers (in the health, education and public security sectors; truckers and other workers permitted to cross border), B- Clinically vulnerable groups (indigenous communities, those with complex medical conditions), C- Elderly: Long-term care residents and senior citizens living in home settings. The vaccination eligibility age was lowered in gradual steps with the latest extension to aged 12 and up announced on 26 May. NB has now achieved the target of reaching 75% of the vaccine-eligible population aged 12+ receiving first doses and has implemented the path-to-green easing of public health restrictions. See government of NB website, archived: https://web.archive.org/web/20210705172228/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/nb-vaccine.html"
"364","Newfoundland and Labrador","CAN_NL","05-Jul-21","H7_Vaccination policy",5,"G",5,"G","On 5 July 2021, the government of Newfoundland and Labrador (NL) is reporting that, as of 1 July, 389,038 residents (75% of NL’s total population and 80% of the population aged 12+ eligible for vaccination) had received at least one dose of an approved COVID-19 vaccine -- Pfizer, Moderna, AstraZeneca (AZ no longer used as first dose.) 100,584 (19% of total population) are fully vaccinated after receiving both required doses. NL, like other Canadian jurisdictions, had been focussing on 1st doses and has now moved on to delivering 2nd doses. Vaccines initially went to 3 groups: A- Key workers (health, emergency response, transport sectors, those returning from jobs in other provinces), B- Clinically vulnerable groups (indigenous communities, at-risk health conditions, pregnant mother-to-be), C- Elderly groups (long-term care residents, senior citizens living in the community). Appointments can now be booked by any resident aged 12 and up. (Health Canada has approved the Pfizer vaccine for children aged 12 and up.) See province of NL website, archived: https://web.archive.org/web/20210703180120/https://www.gov.nl.ca/covid-19/vaccine/gettheshot/"
"365","New Brunswick","CAN_NB","07-Jun-21","H8_Protection of elderly people",2,"G",2,"G","On 7 June 2021, the entire province of New Brunswick (NB) is at the Yellow level. At the Yellow alert level in long-term care homes : “General Visitors: Maximum capacity of 20% of residents can have general visitors per day...Non-essential Volunteers (e.g. hair dressers) Permitted; Offsite Visits Permitted”. Initially coded as 3G and subsequently corrected to 2G.  See Province of NB websites, archived:  https://web.archive.org/web/20210607153557/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels.html  https://web.archive.org/web/20210607212848/https://www2.gnb.ca/content/dam/gnb/Departments/h-s/pdf/Measures_RestrictionsNH_ARF.pdf"
"366","Newfoundland and Labrador","CAN_NL","07-Jun-21","H8_Protection of elderly people",2,"G",2,"G","As of 7 June 2021, in the Province of Newfoundland and Labrador (NL) long-term/personal/community care homes and assisted living facilities: “Each resident can identify a support person and up to five designated visitors … A maximum of two people can visit per day, and two visitors can attend at the same time.” See government of NL website, archived:  https://web.archive.org/web/20210607144812/https://www.gov.nl.ca/covid-19/guidelines-for-support-person-designated-visitors/"
"367","Manitoba","CAN_MB","08-Jun-21","H8_Protection of elderly people",3,"T",3,"T","No policy change: https://web.archive.org/web/20210627232635/https://www.manitoba.ca/covid19/prs/reopening/milestone-one.html"
"368","Northwest Territories","CAN_NT","08-Jun-21","H8_Protection of elderly people",2,"G",2,"G","Increased protections for LTC continue to remain until the pandemic is over. LTC facilities will permit a limited number of visitors 18 years old and older. Elders day programs can be opened up to community members where total number of individuals present for each program event will be limited to 10 people, including facilitators and staff, and a sign-in log will be kept for each event of the program. Visitors will also be required to go through screening, sanitize their hands, wear a medical mask, and keep physical distancing while they are visiting.    https://web.archive.org/web/20210614180930/https://www.nthssa.ca/en/newsroom/public-notice-updates-long-term-care-services-and-elders-day-programs"
"369","Nunavut","CAN_NU","09-Jun-21","H8_Protection of elderly people",3,"T",2,"T","From 9th June in Kinngait, restrictions eased so that long-term care facilities, continuing care centres, boarding homes and health centres can allow a maximum of two visitors from a resident's immediate family, with masks compulsory. Restrictions already eased in Iqaluit on 3rd June in the same way.    Sources:  http://web.archive.org/web/20210616081758/https://www.gov.nu.ca/health/news/public-health-restrictions-eased-kinngait-and-iqaluit-masks-mandatory-across-territory    https://web.archive.org/web/20210616094442/https://www.gov.nu.ca/executive-and-intergovernmental-affairs/news/public-health-restrictions-be-eased-iqaluit"
"370","Ontario","CAN_ON","09-Jun-21","H8_Protection of elderly people",2,"G",2,"G","A lot of restrictions for residents in long-term care homes are reduced and fully immunized residents can even leave their long-term care homes for trips.     """"Working with the Office of the Chief Medical Officer of Health, Directive #3 has been updated, as well as the Ministry of Long-Term Care’s visitor policy and guidance document, to set out the following:    Residents who have been fully immunized can leave their long-term care homes for day and overnight social outings and trips.  Residents with mobility limitations or health conditions (essentially, factors unrelated to weather) that make participating in outdoor visits highly unlikely or impossible may have one general visitor at a time inside the long-term care home, in addition to an essential caregiver.  Regardless of resident and visitor vaccination status, brief hugs can now take place. Where both the resident and visitors are fully immunized, close physical contact, including handholding, can now take place safely. It continues to be important that residents and visitors adhere to public health measures in the home, including good hand hygiene and appropriate masking.""""    https://web.archive.org/web/20210622022320/https://news.ontario.ca/en/release/1000258/ontario-easing-restrictions-on-long-term-care"
"371","New Brunswick","CAN_NB","14-Jun-21","H8_Protection of elderly people",2,"G",2,"G","On 14 June 2021, the entire province of New Brunswick (NB) is at the Yellow level. At the Yellow alert level in long-term care homes : “Staff Mobility: Recommend working in only one facility. General Visitors: Maximum capacity of 20% of residents can have general visitors per day...Non-essential Volunteers (e.g. hair dressers) Permitted; Offsite Visits Permitted”. See Province of NB websites, archived:  https://web.archive.org/web/20210614140630/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels.html  https://web.archive.org/web/20210614144328/https://www2.gnb.ca/content/dam/gnb/Departments/h-s/pdf/Measures_RestrictionsNH_ARF.pdf"
"372","Newfoundland and Labrador","CAN_NL","14-Jun-21","H8_Protection of elderly people",2,"G",2,"G","As of 14 June 2021, in the Province of Newfoundland and Labrador (NL) long-term/personal/community care homes and assisted living facilities: “Each resident can identify a support person and up to five designated visitors … A maximum of two people can visit per day, and two visitors can attend at the same time.” See government of NL website, archived:  https://web.archive.org/web/20210614182640/https://www.gov.nl.ca/covid-19/guidelines-for-support-person-designated-visitors/"
